Date,Open,High,Low,Close,Volume,Currency
2021-04-13,70.76007843017578,71.7109146118164,70.72169494628906,71.5554428100586,6791870.0,USD
2021-04-14,71.5511703491211,90.5672836303711,65.6519775390625,90.5531005859375,5642845.0,USD
2021-04-15,90.541259765625,102.81473541259766,90.48875427246094,102.49073028564453,2528671.0,USD
2021-04-16,102.522705078125,102.66470336914062,84.31834411621094,84.38496398925781,2596157.0,USD
2021-04-17,84.3853759765625,105.63687896728516,82.74744415283203,105.42696380615234,5434709.0,USD
2021-04-18,105.42525482177734,107.67095184326172,99.74256134033203,99.74996185302734,2744607.0,USD
2021-04-19,99.7674560546875,99.78227233886719,89.5462875366211,89.55448150634766,2385615.0,USD
2021-04-20,89.57105255126953,89.58091735839844,79.1736831665039,79.85787200927734,3982161.0,USD
2021-04-21,79.85611724853516,91.47913360595703,75.19161987304688,91.44281005859375,2774124.0,USD
2021-04-22,91.46958923339844,91.47911071777344,69.56731414794922,79.69226837158203,5029522.0,USD
2021-04-23,79.67890930175781,86.94874572753906,57.99434280395508,65.68250274658203,3498858.0,USD
2021-04-24,65.6764907836914,69.398193359375,46.71018600463867,57.99413299560547,1493483.0,USD
2021-04-25,57.99064254760742,62.23768615722656,56.597900390625,58.26509094238281,644307.0,USD
2021-04-26,58.2773323059082,76.3273696899414,55.22256851196289,61.653350830078125,2472815.0,USD
2021-04-27,61.658599853515625,76.54937744140625,61.6514778137207,70.16866302490234,1413667.0,USD
2021-04-28,70.16729736328125,71.49272155761719,43.3661994934082,43.435001373291016,5569295.0,USD
2021-04-29,43.432029724121094,59.99476623535156,42.66505432128906,59.51481246948242,3271693.0,USD
2021-04-30,59.49850082397461,60.29984664916992,50.728492736816406,52.480533599853516,1775960.0,USD
2021-05-01,52.465152740478516,53.1920280456543,47.72658920288086,49.3031120300293,1034238.0,USD
2021-05-02,49.308895111083984,49.84427261352539,47.491668701171875,49.49110794067383,914171.0,USD
2021-05-03,49.49845886230469,49.49845886230469,43.44713592529297,44.82622146606445,1005472.0,USD
2021-05-04,44.83728790283203,45.372772216796875,43.96133041381836,45.05686569213867,362883.0,USD
2021-05-05,45.07294845581055,57.8370475769043,44.80933380126953,57.14862060546875,1600501.0,USD
2021-05-06,57.15786361694336,57.520774841308594,51.5961799621582,51.72095489501953,596095.0,USD
2021-05-07,51.721004486083984,51.738407135009766,46.10859298706055,46.10954284667969,322700.0,USD
2021-05-08,46.12440490722656,46.171630859375,44.602272033691406,44.76219177246094,453351.0,USD
2021-05-09,44.77290725708008,48.02974319458008,44.47663497924805,46.3061637878418,637922.0,USD
2021-05-10,46.3143424987793,46.497596740722656,35.33338928222656,41.13705062866211,1219861.0,USD
2021-05-11,41.132720947265625,41.62221908569336,38.63054656982422,40.39860153198242,412077.0,USD
2021-05-12,40.38719177246094,40.41700744628906,37.363887786865234,37.58341979980469,275528.0,USD
2021-05-13,37.57749938964844,38.056522369384766,36.91806411743164,37.284427642822266,200186.0,USD
2021-05-14,37.28919982910156,37.716060638427734,35.1341667175293,37.561153411865234,343948.0,USD
2021-05-15,37.555267333984375,37.577980041503906,33.88628005981445,34.11305236816406,211441.0,USD
2021-05-16,34.11080551147461,34.1164665222168,31.807151794433594,31.864301681518555,226074.0,USD
2021-05-17,31.871456146240234,32.09136199951172,28.3990421295166,29.399192810058594,456442.0,USD
2021-05-18,29.40270233154297,29.404109954833984,26.007915496826172,26.16153907775879,233046.0,USD
2021-05-19,26.159517288208008,26.2678279876709,18.284236907958984,19.74747085571289,735558.0,USD
2021-05-20,19.748165130615234,19.88202667236328,18.223817825317383,18.91080665588379,279053.0,USD
2021-05-21,18.910690307617188,19.542470932006836,16.965316772460938,17.078140258789062,547558.0,USD
2021-05-22,17.07833480834961,17.12334632873535,15.308650016784668,15.308650016784668,220992.0,USD
2021-05-23,15.309671401977539,15.309671401977539,8.678068161010742,9.046384811401367,749607.0,USD
2021-05-24,9.046032905578613,10.241366386413574,8.559212684631348,9.798955917358398,352112.0,USD
2021-05-25,9.798955917358398,10.13845157623291,9.7876615524292,10.091421127319336,90919.0,USD
2021-05-26,10.090126991271973,11.074121475219727,9.993444442749023,11.072178840637207,186761.0,USD
2021-05-27,11.07314395904541,11.159002304077148,10.920533180236816,11.157415390014648,51323.0,USD
2021-05-28,11.157414436340332,11.448365211486816,11.040618896484375,11.326884269714355,117299.0,USD
2021-05-29,11.328872680664062,11.437172889709473,10.834583282470703,10.86641788482666,79886.0,USD
2021-05-30,10.866293907165527,11.212706565856934,10.72001838684082,11.199885368347168,166812.0,USD
2021-05-31,11.198217391967773,11.890031814575195,11.023451805114746,11.876664161682129,189180.0,USD
2021-06-01,11.875770568847656,15.581945419311523,11.844470024108887,15.5790376663208,420354.0,USD
2021-06-02,15.576677322387695,15.877055168151855,15.090764045715332,15.877055168151855,134683.0,USD
2021-06-03,15.874746322631836,16.39574432373047,15.87372875213623,15.979818344116211,143108.0,USD
2021-06-04,15.978047370910645,15.980690956115723,14.746491432189941,14.951229095458984,158893.0,USD
2021-06-05,14.95418930053711,15.528314590454102,14.904980659484863,15.28307056427002,104720.0,USD
2021-06-06,15.287040710449219,15.424703598022461,15.256354331970215,15.378087997436523,32065.0,USD
2021-06-07,15.376111030578613,15.515656471252441,15.325058937072754,15.387314796447754,9940.0,USD
2021-06-08,15.38589859008789,15.39426040649414,15.378412246704102,15.388121604919434,0.0,USD
2021-06-09,15.388495445251465,15.393704414367676,15.373641967773438,15.381684303283691,0.0,USD
2021-06-10,15.379920959472656,15.391841888427734,15.375493049621582,15.387561798095703,0.0,USD
2021-06-11,15.386143684387207,15.392663955688477,15.37244987487793,15.387982368469238,0.0,USD
2021-06-12,15.38637638092041,15.398239135742188,15.37832260131836,15.397241592407227,0.0,USD
2021-06-13,15.397241592407227,15.40036392211914,15.37170696258545,15.37332820892334,0.0,USD
2021-06-14,15.372260093688965,15.698402404785156,11.913228034973145,15.69513988494873,1.0,USD
2021-06-15,11.70325756072998,11.913580894470215,11.247106552124023,11.714927673339844,239963.0,USD
2021-06-16,11.250367164611816,11.445755004882812,11.029908180236816,11.113977432250977,226515.0,USD
2021-06-17,11.11584758758545,11.220786094665527,10.309884071350098,10.315197944641113,153234.0,USD
2021-06-18,10.314868927001953,10.37974739074707,9.718205451965332,9.727090835571289,132264.0,USD
2021-06-19,9.726239204406738,9.822818756103516,9.721489906311035,9.780969619750977,60402.0,USD
2021-06-20,9.782609939575195,9.884119033813477,9.69480037689209,9.760054588317871,41650.0,USD
2021-06-21,9.76046085357666,9.777146339416504,9.366795539855957,9.494778633117676,113920.0,USD
2021-06-22,9.49576187133789,9.5671968460083,8.522912979125977,9.016860008239746,211606.0,USD
2021-06-23,9.017435073852539,9.137618064880371,8.989158630371094,9.08030891418457,143866.0,USD
2021-06-24,9.05512523651123,9.100464820861816,9.046722412109375,9.04964828491211,25096.0,USD
2021-06-25,9.0482177734375,9.050965309143066,8.716774940490723,8.717248916625977,40425.0,USD
2021-06-26,8.717846870422363,8.718486785888672,8.562768936157227,8.576872825622559,28902.0,USD
2021-06-27,8.578407287597656,8.662474632263184,8.55433177947998,8.645055770874023,22072.0,USD
2021-06-28,8.645654678344727,8.702397346496582,8.541665077209473,8.654498100280762,25180.0,USD
2021-06-29,8.6555814743042,9.088783264160156,8.65396499633789,8.985732078552246,45690.0,USD
2021-06-30,8.986927032470703,9.101319313049316,8.842638969421387,9.099143981933594,49025.0,USD
2021-07-01,9.098916053771973,9.23171615600586,9.03584098815918,9.23073959350586,24705.0,USD
2021-07-02,9.230112075805664,9.271381378173828,9.132609367370605,9.18210506439209,25518.0,USD
2021-07-03,9.182644844055176,9.216458320617676,8.957515716552734,9.015080451965332,26684.0,USD
2021-07-04,9.015113830566406,9.089863777160645,8.982173919677734,9.037667274475098,17739.0,USD
2021-07-05,9.037446975708008,9.172968864440918,9.017378807067871,9.170783042907715,14220.0,USD
2021-07-06,9.170282363891602,9.383119583129883,9.167165756225586,9.2701416015625,27381.0,USD
2021-07-07,9.269709587097168,9.285508155822754,9.24349594116211,9.244077682495117,19096.0,USD
2021-07-08,9.243350982666016,9.257061958312988,9.210470199584961,9.255711555480957,2616.0,USD
2021-07-09,9.256458282470703,9.260526657104492,9.212323188781738,9.22115707397461,2802.0,USD
2021-07-10,9.222180366516113,9.265802383422852,9.215362548828125,9.216806411743164,2229.0,USD
2021-07-11,9.218110084533691,9.266945838928223,9.207430839538574,9.209030151367188,2945.0,USD
2021-07-12,9.209446907043457,9.675580024719238,9.196952819824219,9.65657901763916,28340.0,USD
2021-07-13,9.657483100891113,9.896163940429688,9.648916244506836,9.880661010742188,36984.0,USD
2021-07-14,9.882054328918457,10.105768203735352,9.878830909729004,10.10185432434082,29780.0,USD
2021-07-15,10.101004600524902,10.133447647094727,10.07374382019043,10.131551742553711,19777.0,USD
2021-07-16,10.130426406860352,10.13586711883545,10.089127540588379,10.135238647460938,534.0,USD
2021-07-17,10.135360717773438,10.14164924621582,10.091669082641602,10.096393585205078,619.0,USD
